,,0
130,-1,22481.0
91,55,22467.0
177,-39,22465.0
49,6,22452.0
115,44,22438.0
-118,44,22437.0
46,49,22391.0
-102,37,22372.0
128,0,22368.0
-91,-1,22340.0
-54,-2,22323.0
17,68,22308.0
53,22,22287.0
-12,17,22262.0
36,21,22260.0
-53,-14,22250.0
66,63,22246.0
19,-13,22244.0
-57,-5,22195.0
-73,-4,22169.0
-23,64,22165.0
48,-13,22159.0
169,-45,22110.0
127,2,22093.0
61,42,22077.0
22,-30,22049.0
-121,44,22044.0
142,50,22028.0
86,52,22011.0
15,61,22003.0
24,-22,22002.0
-117,36,21987.0
-72,21,21979.0
128,26,21978.0
45,30,21892.0
74,39,21885.0
35,23,21880.0
-75,-10,21879.0
67,57,21877.0
88,56,21846.0
43,58,21828.0
-115,62,21827.0
-104,49,21810.0
-55,3,21788.0
-76,-8,21759.0
-105,52,21710.0
63,58,21706.0
142,53,21685.0
107,52,21680.0
-160,22,21662.0
169,-46,21655.0
132,-1,21649.0
35,42,21648.0
-108,31,21632.0
-68,3,21606.0
6,59,21584.0
151,-29,21556.0
-110,53,21550.0
-101,49,21547.0
-56,-8,21530.0
-101,44,21507.0
117,-36,21488.0
95,55,21475.0
92,51,21458.0
114,-5,21450.0
54,38,21435.0
113,21,21432.0
-56,-34,21427.0
97,36,21423.0
73,5,21411.0
168,-17,21400.0
99,34,21386.0
-66,-35,21381.0
-108,36,21363.0
46,27,21353.0
-65,-10,21326.0
-121,55,21262.0
147,-39,21258.0
-55,4,21254.0
26,-22,21231.0
85,42,21224.0
-69,-31,21217.0
57,41,21204.0
66,52,21180.0
24,4,21179.0
83,51,21151.0
60,30,21136.0
24,8,21132.0
27,-1,21124.0
139,-21,21107.0
-72,-4,21094.0
65,52,21085.0
-105,37,21072.0
109,51,21065.0
-63,-20,21036.0
75,54,21034.0
116,2,21029.0
20,-19,21006.0
20,6,20976.0
-117,30,20974.0
-68,-1,20964.0
-75,-6,20943.0
32,57,20931.0
-65,-13,20900.0
-124,38,20886.0
64,37,20848.0
-70,45,20806.0
-11,17,20782.0
14,61,20753.0
116,52,20752.0
-83,46,20745.0
-59,-10,20734.0
36,61,20733.0
23,-25,20690.0
-68,-3,20657.0
-62,-10,20651.0
87,40,20646.0
79,55,20642.0
-101,40,20627.0
59,59,20589.0
-98,46,20542.0
-76,-6,20538.0
59,29,20534.0
26,36,20529.0
-109,38,20525.0
95,33,20523.0
110,51,20482.0
-109,29,20472.0
47,13,20463.0
76,53,20457.0
94,42,20406.0
-68,-29,20393.0
104,51,20372.0
-67,46,20370.0
60,50,20357.0
85,50,20353.0
80,46,20296.0
57,25,20282.0
21,36,20280.0
141,-32,20276.0
-116,33,20243.0
119,12,20222.0
-58,-22,20212.0
19,19,20204.0
118,1,20184.0
22,-27,20184.0
26,-14,20176.0
-54,5,20176.0
28,58,20156.0
117,50,20131.0
-103,50,20108.0
38,26,20074.0
168,-46,20064.0
21,-17,20057.0
135,-35,20046.0
-63,-26,20041.0
-104,43,20014.0
-73,21,20010.0
147,-35,20005.0
-66,43,19989.0
8,59,19972.0
-59,48,19956.0
150,-31,19889.0
91,54,19879.0
50,49,19873.0
56,44,19809.0
27,6,19799.0
-48,-10,19795.0
36,3,19788.0
-95,49,19787.0
58,39,19786.0
21,-22,19784.0
23,-32,19780.0
147,-20,19779.0
-70,48,19768.0
7,61,19733.0
103,50,19710.0
56,60,19698.0
-79,-11,19684.0
-38,-13,19675.0
-3,17,19650.0
37,27,19640.0
13,-18,19635.0
-118,56,19593.0
-19,65,19576.0
27,26,19575.0
-52,-16,19571.0
148,-36,19515.0
52,44,19503.0
-54,48,19490.0
-110,29,19485.0
19,14,19483.0
-105,42,19471.0
-4,31,19459.0
144,-36,19446.0
12,-14,19440.0
-56,4,19434.0
143,-8,19428.0
81,47,19427.0
146,-18,19404.0
30,15,19397.0
-59,-19,19394.0
23,-12,19390.0
72,51,19373.0
47,16,19369.0
153,-12,19366.0
-84,13,19352.0
26,35,19326.0
41,28,19306.0
41,24,19284.0
-48,-11,19282.0
-81,21,19262.0
37,60,19259.0
-62,-29,19255.0
-155,19,19216.0
-55,48,19199.0
151,-4,19185.0
55,38,19178.0
-53,-21,19161.0
79,50,19153.0
116,-21,19116.0
-67,-10,19115.0
8,60,19110.0
6,17,19110.0
54,35,19102.0
-10,43,19083.0
-110,33,19070.0
-89,46,19053.0
57,52,19050.0
116,-34,19033.0
124,-2,19020.0
92,54,19016.0
-72,-44,19015.0
113,50,19005.0
26,63,18994.0
43,61,18994.0
-71,-8,18990.0
86,29,18983.0
41,31,18967.0
-107,37,18866.0
-112,53,18864.0
32,69,18858.0
-68,-34,18835.0
32,45,18820.0
-105,47,18817.0
-126,50,18815.0
-98,48,18809.0
13,25,18802.0
-100,50,18791.0
118,63,18790.0
-119,36,18743.0
38,29,18741.0
36,22,18731.0
51,16,18721.0
48,59,18705.0
52,50,18699.0
-82,25,18665.0
63,36,18654.0
19,60,18654.0
-6,16,18638.0
67,51,18625.0
28,64,18622.0
32,68,18617.0
94,30,18611.0
-23,63,18606.0
22,-19,18601.0
-68,-12,18595.0
23,69,18575.0
67,54,18574.0
172,1,18567.0
3,40,18561.0
-81,-7,18547.0
146,-38,18526.0
21,17,18525.0
25,-35,18520.0
-64,-13,18511.0
77,51,18501.0
-111,45,18479.0
-100,48,18474.0
-57,-33,18468.0
30,24,18461.0
-100,39,18461.0
-71,-30,18437.0
48,4,18422.0
-56,47,18415.0
-78,7,18390.0
23,-31,18384.0
8,18,18382.0
-68,-36,18380.0
-106,52,18344.0
114,60,18341.0
108,46,18339.0
102,51,18308.0
60,40,18297.0
-71,-27,18278.0
8,62,18271.0
171,-43,18257.0
21,10,18251.0
117,45,18221.0
146,-36,18203.0
-116,48,18172.0
75,49,18154.0
118,48,18150.0
-125,46,18144.0
55,48,18127.0
-122,48,18116.0
-17,17,18065.0
-60,-8,18063.0
173,1,18060.0
120,21,18050.0
174,-41,18045.0
20,-23,18043.0
-81,48,18035.0
21,-10,18002.0
-49,-13,17951.0
63,27,17949.0
-123,50,17925.0
141,44,17922.0
-114,35,17921.0
28,6,17920.0
-62,-24,17902.0
-61,4,17892.0
177,64,17873.0
-73,12,17868.0
-61,8,17858.0
0,39,17850.0
82,47,17844.0
108,50,17821.0
60,39,17818.0
61,40,17817.0
21,-30,17816.0
-2,33,17803.0
1,16,17799.0
-56,-10,17790.0
24,-4,17749.0
-68,44,17745.0
-117,49,17705.0
62,38,17696.0
-59,-25,17671.0
59,38,17648.0
-66,-3,17647.0
44,57,17641.0
82,42,17628.0
59,50,17549.0
96,30,17544.0
49,62,17515.0
23,-26,17511.0
89,31,17508.0
14,1,17502.0
141,-39,17473.0
-60,-11,17467.0
-108,40,17464.0
-101,36,17433.0
-54,-15,17362.0
-116,54,17360.0
-104,50,17344.0
48,24,17340.0
-101,34,17334.0
-73,-51,17327.0
74,38,17324.0
-113,31,17322.0
31,61,17318.0
115,43,17299.0
-113,37,17283.0
1,39,17272.0
-51,2,17271.0
-115,27,17256.0
57,60,17252.0
66,41,17241.0
-60,0,17236.0
176,-41,17236.0
96,36,17222.0
-71,-23,17217.0
18,-15,17216.0
120,63,17199.0
164,-21,17189.0
15,68,17186.0
38,63,17157.0
139,-6,17157.0
117,62,17133.0
103,39,17115.0
-111,52,17115.0
-53,-13,17114.0
77,53,17080.0
105,53,17066.0
83,42,17048.0
133,36,17041.0
-98,45,16997.0
57,43,16981.0
-84,29,16965.0
88,39,16957.0
127,-2,16956.0
-67,-11,16954.0
-13,18,16952.0
-104,38,16935.0
-52,-13,16930.0
18,30,16929.0
-57,-2,16914.0
78,32,16908.0
123,51,16896.0
-65,-16,16895.0
94,39,16889.0
-102,39,16887.0
93,33,16877.0
168,-16,16866.0
42,30,16859.0
-63,-30,16853.0
135,47,16845.0
-109,28,16843.0
25,-19,16839.0
61,38,16827.0
73,51,16824.0
-102,47,16787.0
-107,27,16768.0
-56,-4,16763.0
-114,27,16763.0
178,-17,16707.0
26,0,16690.0
142,48,16688.0
93,30,16683.0
38,2,16678.0
51,10,16675.0
15,67,16672.0
56,39,16668.0
14,68,16665.0
-102,50,16661.0
-67,43,16644.0
146,-3,16637.0
63,37,16636.0
10,24,16617.0
97,28,16617.0
59,31,16603.0
91,56,16573.0
109,53,16567.0
51,49,16536.0
25,-21,16533.0
31,22,16514.0
-70,-11,16506.0
-62,9,16505.0
17,-19,16503.0
146,-5,16493.0
-56,49,16486.0
-102,28,16476.0
48,23,16462.0
-52,-6,16460.0
-109,30,16456.0
-56,48,16451.0
36,30,16444.0
108,-4,16429.0
-48,-14,16423.0
18,-21,16421.0
-52,64,16414.0
21,16,16398.0
11,-4,16397.0
-77,-5,16390.0
-99,48,16369.0
23,59,16368.0
121,20,16358.0
-92,47,16350.0
114,57,16283.0
-103,43,16268.0
60,38,16202.0
-101,51,16178.0
140,-37,16169.0
-67,-13,16157.0
-65,-38,16130.0
26,64,16126.0
117,7,16116.0
-3,32,16099.0
147,-37,16088.0
-103,36,16088.0
120,60,16060.0
43,60,16060.0
148,-22,16042.0
9,24,16036.0
-107,30,16030.0
73,53,16029.0
134,-3,16025.0
59,39,16022.0
41,12,16017.0
22,5,16003.0
27,27,15975.0
-119,50,15973.0
57,39,15957.0
-59,5,15955.0
-63,-21,15936.0
-103,42,15920.0
-70,41,15887.0
-99,39,15880.0
35,44,15872.0
80,38,15847.0
-110,48,15833.0
17,38,15824.0
-52,-12,15805.0
18,-31,15797.0
-15,19,15782.0
62,41,15776.0
49,59,15761.0
86,69,15754.0
101,48,15751.0
-103,26,15750.0
21,-16,15750.0
-7,58,15745.0
-65,-30,15730.0
57,44,15728.0
-61,1,15718.0
-55,-13,15707.0
134,45,15697.0
82,57,15693.0
113,43,15679.0
16,29,15654.0
17,63,15626.0
-111,36,15605.0
103,47,15594.0
-75,0,15593.0
30,67,15584.0
-110,45,15572.0
10,0,15564.0
-122,40,15564.0
118,-21,15558.0
-102,29,15549.0
-123,43,15515.0
86,51,15491.0
134,7,15477.0
24,-24,15463.0
122,-18,15453.0
74,53,15449.0
89,30,15445.0
29,63,15440.0
-73,-35,15434.0
-99,42,15433.0
-110,44,15416.0
117,48,15400.0
-71,-13,15393.0
23,16,15383.0
-113,51,15377.0
115,-8,15359.0
90,44,15355.0
82,48,15344.0
156,-8,15341.0
91,32,15335.0
127,51,15334.0
-84,11,15331.0
118,0,15313.0
-54,-3,15307.0
29,15,15298.0
-46,-18,15288.0
77,55,15252.0
-67,48,15245.0
118,-10,15239.0
-8,51,15217.0
136,49,15211.0
-60,46,15205.0
19,-14,15197.0
90,31,15151.0
-113,27,15131.0
-120,55,15125.0
-67,-14,15103.0
151,-25,15101.0
39,34,15097.0
-98,55,15087.0
-65,-14,15086.0
130,62,15055.0
57,48,15031.0
-61,-19,15018.0
108,57,15006.0
77,33,14967.0
61,43,14966.0
-52,-15,14965.0
-66,-12,14960.0
134,-4,14950.0
88,49,14945.0
73,56,14937.0
146,-19,14931.0
156,-9,14918.0
-103,40,14917.0
53,40,14914.0
103,49,14900.0
-118,40,14888.0
28,63,14860.0
-78,26,14856.0
119,53,14854.0
58,30,14847.0
12,-17,14818.0
143,-37,14794.0
-72,-13,14793.0
61,39,14789.0
26,4,14771.0
123,53,14765.0
37,30,14745.0
48,49,14735.0
-109,42,14705.0
23,-13,14698.0
-73,-10,14682.0
72,48,14678.0
-56,-33,14675.0
121,19,14661.0
26,65,14621.0
-76,35,14616.0
109,15,14600.0
-124,40,14595.0
7,37,14580.0
42,28,14567.0
18,14,14559.0
-70,-19,14526.0
-62,1,14518.0
49,49,14509.0
48,45,14491.0
41,61,14485.0
16,-23,14483.0
-62,-18,14473.0
56,42,14470.0
-67,-22,14466.0
-103,38,14445.0
13,66,14443.0
146,-10,14434.0
137,-33,14412.0
-111,49,14411.0
56,43,14401.0
61,51,14396.0
-72,4,14378.0
13,65,14367.0
-100,33,14347.0
-67,6,14335.0
-70,-12,14332.0
56,41,14315.0
-96,48,14298.0
17,-34,14295.0
-69,-53,14288.0
-65,-11,14272.0
-79,20,14253.0
-122,51,14225.0
23,8,14225.0
23,9,14215.0
-100,37,14210.0
81,30,14198.0
31,15,14187.0
-119,48,14174.0
10,62,14167.0
4,53,14152.0
96,34,14150.0
94,43,14144.0
103,46,14137.0
165,-11,14136.0
22,-21,14133.0
-67,-26,14131.0
-117,53,14116.0
169,-47,14115.0
16,62,14088.0
-65,-41,14082.0
99,-3,14071.0
60,51,14059.0
-118,45,14032.0
46,18,14019.0
115,2,14015.0
149,-5,14008.0
-48,-13,13962.0
148,-23,13958.0
86,30,13957.0
98,37,13951.0
109,46,13941.0
-63,-1,13929.0
-6,57,13929.0
93,57,13920.0
61,59,13906.0
11,-1,13904.0
95,37,13900.0
78,33,13890.0
54,50,13887.0
82,40,13883.0
150,-7,13860.0
57,42,13859.0
53,61,13856.0
-54,-22,13841.0
-132,55,13805.0
-21,63,13787.0
139,42,13785.0
29,-33,13765.0
-66,-1,13757.0
-58,49,13756.0
16,63,13754.0
-72,1,13751.0
46,15,13750.0
95,34,13737.0
137,-35,13726.0
-111,42,13706.0
8,26,13697.0
32,17,13690.0
-106,42,13677.0
-60,-24,13674.0
129,-8,13668.0
-75,-1,13668.0
22,31,13666.0
87,46,13655.0
126,50,13633.0
-111,40,13632.0
56,22,13629.0
53,39,13600.0
-52,-3,13597.0
110,54,13589.0
87,31,13584.0
-67,47,13577.0
-115,54,13554.0
98,38,13529.0
149,-31,13522.0
100,40,13517.0
132,61,13511.0
-160,-22,13504.0
-112,54,13488.0
54,49,13481.0
37,28,13479.0
80,32,13472.0
61,47,13471.0
36,59,13460.0
21,9,13458.0
98,0,13449.0
-90,46,13436.0
81,46,13432.0
32,62,13430.0
-72,-29,13416.0
143,49,13414.0
-2,60,13413.0
-61,3,13400.0
78,49,13395.0
11,37,13381.0
56,34,13361.0
23,66,13352.0
99,58,13336.0
-119,47,13336.0
141,46,13334.0
-113,54,13332.0
-113,32,13316.0
22,8,13309.0
44,28,13302.0
-63,-23,13298.0
-100,43,13279.0
75,50,13272.0
16,-29,13268.0
44,22,13260.0
101,39,13232.0
62,61,13224.0
-69,-20,13223.0
74,49,13207.0
-81,45,13179.0
19,31,13153.0
32,-8,13135.0
103,57,13121.0
-78,24,13102.0
72,43,13099.0
94,33,13094.0
22,-4,13072.0
41,64,13068.0
95,50,13067.0
4,60,13057.0
67,44,13049.0
50,17,13023.0
100,41,13008.0
42,62,12994.0
-73,3,12983.0
-119,49,12983.0
78,41,12983.0
14,-21,12980.0
84,29,12963.0
-115,49,12934.0
-69,-46,12914.0
122,53,12909.0
-68,-4,12895.0
166,-22,12887.0
54,48,12871.0
26,6,12870.0
78,51,12862.0
-66,-16,12860.0
138,9,12853.0
-172,-15,12838.0
-60,-15,12827.0
121,63,12821.0
-79,45,12814.0
-57,-32,12806.0
85,29,12802.0
-66,-14,12801.0
-114,28,12798.0
76,49,12788.0
22,-29,12787.0
-77,-3,12775.0
-70,-47,12770.0
117,51,12766.0
70,55,12760.0
145,-41,12740.0
89,52,12734.0
39,31,12711.0
61,58,12704.0
157,-8,12695.0
9,-2,12688.0
-67,44,12681.0
76,56,12678.0
-11,53,12677.0
69,57,12674.0
-11,51,12648.0
97,34,12627.0
-101,43,12623.0
79,49,12622.0
39,62,12609.0
11,34,12604.0
-100,41,12580.0
-75,-8,12559.0
-66,-15,12553.0
36,20,12553.0
-103,30,12546.0
33,61,12544.0
12,65,12537.0
89,49,12512.0
-121,45,12512.0
166,-1,12503.0
50,50,12500.0
8,63,12497.0
121,-8,12491.0
-51,-12,12490.0
40,31,12482.0
95,51,12476.0
-70,-35,12468.0
112,51,12448.0
55,32,12427.0
130,61,12411.0
-104,47,12394.0
-96,15,12372.0
150,-37,12364.0
-64,-12,12363.0
9,62,12357.0
38,61,12355.0
48,61,12347.0
73,44,12340.0
132,51,12336.0
-152,59,12307.0
-69,-25,12306.0
172,-42,12305.0
72,57,12298.0
-59,-17,12295.0
-125,47,12288.0
-64,-14,12194.0
-64,-6,12170.0
-128,54,12155.0
-63,-19,12151.0
-59,-37,12146.0
87,30,12128.0
-59,-13,12122.0
-70,-40,12121.0
77,64,12117.0
-76,-4,12111.0
107,56,12104.0
6,32,12102.0
-73,47,12062.0
18,-19,12059.0
45,61,12051.0
58,31,12031.0
125,-2,12024.0
-101,50,12023.0
53,49,12017.0
94,57,11994.0
149,-30,11976.0
-107,51,11967.0
9,17,11942.0
150,-27,11939.0
72,53,11935.0
118,6,11920.0
115,52,11911.0
-70,-46,11866.0
15,-27,11847.0
118,7,11844.0
147,-34,11838.0
108,52,11837.0
-118,53,11835.0
75,46,11810.0
-83,49,11810.0
-67,-16,11797.0
103,54,11791.0
11,61,11790.0
30,57,11783.0
146,-21,11763.0
-64,6,11751.0
-99,50,11750.0
129,-5,11738.0
83,29,11733.0
-39,-15,11722.0
13,1,11720.0
-104,30,11711.0
124,53,11708.0
13,68,11694.0
-103,41,11690.0
-51,-32,11664.0
-116,53,11662.0
-1,26,11660.0
-80,1,11654.0
-54,-35,11647.0
-67,49,11643.0
-70,4,11638.0
19,-32,11627.0
-46,-9,11622.0
139,40,11596.0
71,56,11589.0
23,70,11587.0
21,-18,11583.0
23,-19,11567.0
23,64,11557.0
86,50,11554.0
-85,21,11553.0
-98,23,11546.0
93,51,11545.0
-106,46,11527.0
-125,54,11526.0
-75,-5,11518.0
117,-33,11514.0
-108,44,11513.0
-93,49,11511.0
-65,11,11501.0
-101,48,11498.0
-60,7,11491.0
132,-15,11467.0
104,48,11460.0
72,56,11446.0
131,49,11429.0
174,-39,11427.0
127,52,11423.0
88,30,11418.0
33,29,11409.0
151,-11,11400.0
-71,-40,11398.0
-113,50,11394.0
164,-22,11381.0
152,-11,11354.0
-76,-16,11342.0
51,46,11341.0
-67,-8,11340.0
53,48,11336.0
-46,-7,11331.0
133,62,11326.0
-2,31,11326.0
-112,52,11326.0
78,36,11315.0
-115,28,11312.0
53,65,11303.0
-110,28,11293.0
73,57,11292.0
-110,38,11286.0
167,-46,11279.0
109,52,11254.0
150,-25,11237.0
49,60,11232.0
92,50,11219.0
-71,-41,11212.0
22,-31,11210.0
-117,35,11203.0
144,-4,11197.0
14,-20,11186.0
50,59,11181.0
130,49,11167.0
-62,47,11162.0
-67,-4,11160.0
53,50,11137.0
162,-11,11121.0
98,34,11110.0
57,34,11104.0
37,29,11102.0
1,20,11098.0
-174,-19,11094.0
-71,4,11084.0
18,64,11078.0
11,62,11078.0
-69,-30,11078.0
-57,-4,11076.0
23,65,11062.0
-108,51,11060.0
63,28,11057.0
-108,45,11040.0
-78,-4,11020.0
-107,53,10998.0
-75,49,10984.0
78,48,10981.0
133,-6,10980.0
-66,-42,10978.0
128,61,10965.0
47,48,10952.0
44,30,10950.0
103,-6,10948.0
-67,-40,10938.0
-153,57,10935.0
-110,52,10927.0
47,18,10927.0
120,-8,10910.0
113,44,10907.0
156,-7,10887.0
-110,37,10848.0
101,49,10839.0
24,-5,10831.0
17,31,10817.0
-103,47,10815.0
98,-2,10814.0
43,23,10809.0
-53,-3,10800.0
-72,3,10792.0
36,60,10788.0
39,26,10770.0
126,52,10759.0
112,49,10757.0
-106,51,10751.0
-102,53,10749.0
53,43,10747.0
116,-35,10741.0
52,39,10740.0
43,59,10737.0
120,48,10735.0
-8,17,10728.0
143,-10,10728.0
78,50,10719.0
45,46,10716.0
-72,47,10689.0
117,-34,10688.0
21,-13,10678.0
-108,41,10642.0
-68,-31,10635.0
131,62,10633.0
91,52,10631.0
-68,-55,10606.0
94,49,10594.0
-40,-20,10583.0
15,62,10561.0
65,45,10555.0
125,-8,10552.0
125,53,10545.0
-66,-2,10539.0
120,47,10538.0
131,-5,10530.0
-7,57,10490.0
-61,-12,10480.0
59,30,10477.0
65,50,10467.0
112,66,10464.0
85,58,10450.0
-116,47,10447.0
23,57,10444.0
74,51,10442.0
136,51,10440.0
57,66,10439.0
122,-3,10412.0
65,41,10399.0
81,58,10399.0
105,48,10388.0
-109,54,10386.0
-102,51,10380.0
58,44,10376.0
12,18,10373.0
23,-33,10352.0
71,53,10320.0
118,10,10310.0
8,19,10305.0
71,57,10304.0
30,45,10302.0
45,47,10301.0
38,21,10299.0
-70,-27,10274.0
97,35,10271.0
-64,-39,10269.0
54,16,10246.0
-85,29,10244.0
45,1,10234.0
133,-4,10234.0
-65,-7,10226.0
65,59,10226.0
-117,58,10214.0
52,34,10212.0
-69,-36,10209.0
98,48,10209.0
16,0,10201.0
150,-29,10200.0
-70,-31,10185.0
-105,36,10175.0
170,-45,10170.0
75,44,10166.0
-68,4,10148.0
-57,-12,10146.0
-101,39,10145.0
132,-4,10143.0
-70,-38,10128.0
-118,55,10123.0
24,-19,10107.0
19,8,10097.0
19,-24,10085.0
-102,41,10085.0
0,21,10081.0
-125,48,10081.0
54,33,10080.0
-2,36,10074.0
120,51,10048.0
-67,52,10029.0
53,37,10029.0
86,67,9995.0
-67,-33,9995.0
-61,7,9990.0
18,-29,9989.0
-162,60,9984.0
29,65,9979.0
20,-30,9967.0
86,40,9966.0
33,-23,9964.0
-110,51,9949.0
34,21,9938.0
56,35,9932.0
90,49,9926.0
-100,47,9926.0
138,-9,9926.0
102,49,9920.0
12,61,9919.0
49,23,9917.0
19,64,9912.0
101,55,9906.0
92,9,9900.0
-70,-9,9891.0
-53,-11,9886.0
88,31,9879.0
172,3,9874.0
44,19,9874.0
15,55,9862.0
119,51,9859.0
149,-2,9857.0
121,-34,9849.0
44,21,9847.0
57,63,9844.0
-60,2,9835.0
-104,37,9819.0
-61,53,9815.0
-115,30,9803.0
-122,50,9802.0
-115,29,9796.0
-69,-22,9795.0
4,40,9784.0
94,58,9782.0
148,-27,9780.0
71,60,9775.0
118,8,9770.0
15,27,9764.0
151,-26,9763.0
-102,49,9757.0
99,-2,9756.0
141,-38,9748.0
104,53,9739.0
61,48,9738.0
-55,49,9737.0
88,48,9720.0
153,-5,9690.0
8,57,9686.0
-62,3,9685.0
-103,48,9672.0
23,36,9668.0
-60,4,9653.0
-76,23,9651.0
-70,-14,9650.0
16,42,9642.0
78,56,9636.0
116,-5,9634.0
-106,48,9631.0
-113,39,9622.0
-67,-25,9595.0
111,52,9580.0
47,26,9579.0
68,57,9578.0
58,49,9577.0
-105,53,9548.0
109,42,9547.0
52,41,9545.0
14,54,9538.0
-86,29,9516.0
-102,40,9515.0
-60,8,9512.0
105,43,9497.0
68,59,9489.0
142,-8,9488.0
75,40,9485.0
-22,63,9475.0
121,52,9464.0
55,33,9456.0
0,19,9453.0
-108,33,9444.0
81,35,9431.0
108,4,9428.0
-64,-4,9426.0
38,22,9418.0
17,21,9413.0
126,62,9413.0
19,-22,9411.0
-106,29,9409.0
151,-32,9403.0
25,38,9392.0
-108,52,9389.0
34,67,9369.0
-69,-14,9361.0
17,30,9355.0
-105,51,9355.0
32,61,9348.0
123,49,9326.0
-71,0,9322.0
50,16,9317.0
42,32,9305.0
51,61,9290.0
-114,48,9289.0
84,50,9284.0
41,63,9278.0
20,65,9278.0
-66,-41,9271.0
35,62,9250.0
14,-19,9247.0
-112,24,9234.0
-70,-28,9233.0
114,50,9224.0
-118,43,9220.0
65,63,9219.0
-110,47,9210.0
24,-21,9185.0
23,5,9163.0
17,-22,9151.0
-87,45,9147.0
-102,54,9144.0
87,50,9141.0
148,-38,9138.0
92,57,9137.0
38,33,9127.0
168,-45,9122.0
47,19,9112.0
55,59,9105.0
-65,-39,9090.0
-115,55,9073.0
7,1,9071.0
17,-21,9069.0
70,57,9065.0
21,-24,9040.0
-104,27,9036.0
131,60,9029.0
111,65,9024.0
14,62,9007.0
-64,-15,8998.0
-86,46,8988.0
62,30,8985.0
-98,24,8976.0
-66,-37,8975.0
8,38,8975.0
4,22,8969.0
31,60,8969.0
-70,6,8964.0
27,35,8963.0
-101,38,8962.0
54,60,8957.0
-63,-7,8952.0
-72,2,8949.0
-90,-1,8942.0
-101,45,8921.0
-9,55,8919.0
-112,49,8918.0
-74,-17,8915.0
112,59,8907.0
-113,35,8897.0
102,39,8891.0
-61,-2,8881.0
15,26,8866.0
126,53,8861.0
148,-37,8860.0
51,44,8855.0
-104,51,8855.0
50,47,8855.0
5,19,8840.0
90,50,8839.0
-48,-26,8837.0
83,48,8835.0
110,52,8833.0
74,57,8827.0
19,-30,8822.0
89,53,8815.0
107,1,8807.0
24,36,8797.0
48,63,8782.0
145,15,8773.0
152,-10,8771.0
20,7,8766.0
88,46,8758.0
-71,-10,8749.0
158,-9,8738.0
12,-13,8737.0
98,49,8729.0
-105,28,8725.0
2,16,8725.0
78,65,8719.0
85,30,8710.0
10,25,8690.0
-70,-23,8682.0
-82,9,8681.0
17,69,8681.0
24,67,8653.0
118,51,8648.0
33,21,8634.0
55,22,8623.0
-112,38,8614.0
131,30,8613.0
-103,35,8610.0
62,46,8599.0
149,-32,8598.0
92,48,8597.0
76,51,8585.0
15,63,8583.0
-3,58,8581.0
41,-3,8581.0
99,49,8580.0
138,-6,8572.0
-109,53,8565.0
42,60,8553.0
39,33,8543.0
15,0,8540.0
50,44,8540.0
40,15,8536.0
-26,16,8532.0
133,51,8530.0
112,44,8509.0
-61,45,8494.0
131,48,8494.0
63,49,8490.0
-61,-29,8489.0
10,15,8483.0
81,38,8481.0
-117,55,8471.0
-69,63,8469.0
-76,-5,8457.0
-82,45,8452.0
139,33,8446.0
-8,62,8442.0
56,62,8415.0
-84,46,8402.0
32,66,8397.0
-61,-16,8390.0
93,53,8387.0
85,49,8386.0
41,62,8381.0
-78,9,8375.0
-5,30,8369.0
-102,31,8351.0
39,60,8348.0
30,63,8334.0
-71,-26,8330.0
-88,17,8327.0
-102,52,8318.0
-115,39,8311.0
-121,51,8307.0
-95,53,8302.0
-1,17,8301.0
38,28,8301.0
-112,48,8300.0
-108,53,8294.0
-71,-37,8288.0
-106,55,8268.0
37,32,8265.0
120,38,8259.0
135,62,8259.0
102,45,8255.0
93,13,8248.0
-117,40,8247.0
128,62,8229.0
98,56,8227.0
-52,-10,8205.0
104,47,8200.0
18,-22,8199.0
-51,-11,8196.0
45,22,8195.0
44,60,8194.0
29,64,8193.0
-106,31,8191.0
143,-9,8180.0
-74,-8,8177.0
72,44,8165.0
111,51,8161.0
51,26,8152.0
34,18,8149.0
25,7,8141.0
-58,-13,8126.0
8,61,8124.0
-60,-17,8124.0
80,59,8120.0
77,35,8118.0
-177,-14,8115.0
-66,17,8109.0
-7,61,8106.0
85,31,8092.0
29,28,8089.0
110,48,8086.0
-78,46,8081.0
136,-1,8080.0
-104,35,8079.0
86,45,8073.0
23,31,8068.0
16,-1,8054.0
13,30,8044.0
130,-9,8044.0
139,-9,8038.0
173,-35,8018.0
-66,-36,8010.0
27,66,8000.0
107,42,7999.0
97,57,7996.0
-74,-3,7990.0
-63,-27,7989.0
98,46,7989.0
-70,-24,7987.0
45,60,7979.0
128,-1,7976.0
83,40,7963.0
-66,-4,7956.0
31,69,7949.0
94,50,7941.0
12,66,7933.0
-87,46,7928.0
161,-9,7927.0
-113,48,7915.0
106,53,7910.0
103,56,7903.0
93,47,7900.0
135,51,7895.0
29,70,7892.0
19,-23,7891.0
0,18,7887.0
-62,46,7886.0
52,67,7877.0
4,31,7876.0
35,19,7870.0
126,26,7844.0
93,54,7844.0
101,50,7818.0
87,55,7817.0
65,30,7811.0
9,30,7787.0
15,-21,7783.0
-47,-9,7767.0
21,-33,7765.0
125,-3,7755.0
-99,47,7752.0
22,-3,7751.0
-101,30,7746.0
126,58,7744.0
114,62,7743.0
73,46,7740.0
-52,69,7734.0
147,-11,7723.0
86,49,7721.0
80,35,7708.0
64,63,7707.0
177,-38,7706.0
74,45,7703.0
